key,path,notext
1eOehHLzj68SskkOQiIEIo,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Compression\Sound\MEASURING THE IMPACT OF AUDIO COMPRESSION ON THE SPECTRAL QUALITY OF SPEECH DATA - Siegert et al..pdf",
5mQYiJKYQ8qUe28OYeegWC,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Compression\Sound\MP3 and AAC Explained - Brandenburg.pdf",
54PcYi2rhuGaeEi8AqqGeN,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Compression\Sound\Rethinking Lossy Compression The Rate-Distortion-Perception Tradeoff - Blau and Michaeli.pdf",
3gSFMnRaUEeKcYqWqKO2YP,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Compression\Sound\University of Hannover Laboratorium fu¨r Informationstechnologie Schneiderberg 32, 30167 Hannover, Germany - Edler and Purnhagen.pdf",
2WyByJ2VHqi0AEuwQeys4q,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Computer Graphics\1974 A Smoothing Algorithm Using Cubic Spline Functions_1974Smithsmoothing.pdf",
2q8xMLxoeEEQy0mqkSE0sS,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Computer Graphics\1986 Smooth, Easy to Compute Interpolating Splines_1986HobbySmooth.pdf",
70TLNS4zIWoaewuGuE6o2D,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Computer Graphics\1993 A Curve A Curve Fitting Algorithm for Character Fonts - Itoh.pdf",
25YVBJPtL6GAUOGa82ge2N,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Computer Graphics\1996 A Sinusoidal Polynomial Spline and Its Bezier Blended Interpolant_1996Loesinusoidal.pdf",
1CSUWVlziIW4y6G6MAAeC5,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Computer Graphics\2003 Teaching B Splines Is Not Difficult!_LowtherTeaching.pdf",
2E6f3ji8iMqUAIK422UgcE,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Computer Graphics\2008 an introduction to bezier curves, b-splines, and tensor product surfaces with - bertka.pdf",
2e5D8o1KwskU0yCmsm6SEv,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Computer Graphics\2009 From Spiral to Spline_ Optimal Techniques in Interactive Curve Design_LevienSpirala.pdf",
6M7MgcCMJGYkOuOCe4cqK9,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Computer Graphics\Bezier\2013 An Improved Algorithm for the Approximation of a Cubic Bezier Curve and its Application for Approximating Quadratic Bezier Curve - Riškus and Liutkus.pdf",
5q0QC9QTrUEKU8coE2CwIg,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Computer Graphics\Bezier\From Bézier to NURBS Integrating Material and Digital Techniques through a Plywood Shell - Cabrinha.pdf",
5zW6c7BosMUwUsIQswyYEp,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Computer Graphics\Splines\!a {2018_bogfjellmo_etal_numerical} A Numerical Algorithm for C2-Splines on Symmetric Spaces.pdf",
2mc4jBLAWkiYsY4o8GsIyI,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Computer Graphics\Splines\ON VARIATION DIMINISHING SPLINE APPROXIMATION METHODS - Marsden and Schoenberg.pdf",
1UIBGSsx40ScOeCYuymSIL,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\!a {1998_laird_etal_efficient1} Efficient and accurate synthesis of circular membranes using digital waveguides.pdf",
4B2RMmnuTCI2c08uU0S6y3,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\!a {2001_serafin_etal_banded} The banded digital waveguide mesh.pdf",
1FYBpxF5mQ8oaUSGwIksSZ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\!a {2017_gully_etal_articulatory} Articulatory Text-to-Speech Synthesis Using the Digital Waveguide Mesh Driven by a Deep Neural Network.PDF",
43Kd43iqRyW0QMcEuYkGi0,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\!b {2001_laird_physical} The physical modelling of drums using digital waveguides.pdf",
1ChlZzMHs8kCWIOu0CsyiI,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\1992SmithPhysical Physical Modeling Using Digital Waveguides.pdf",
3gOCKAV58A6CsSw4kgsiSg,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\1993DuynePhysical Physical Modeling with the 2 D Digital Waveguide Mesh.pdf",
JoSYcxMry6GKOAqQAKiis,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\1995DuyneTetrahedral The Tetrahedral Digital Waveguide Mesh.pdf",
B9SjPFbehi00c2WOCGSwu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\2000 USING THE WAVEGUIDE MESH IN MODELLING 3D RESONATORS - Fontana et al..pdf",
2YfaD0g9xesgi4e6eyCK0Y,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\2001AirdTowards Towards Material Modelling in Physical Models Using Digital Waveguides.pdf",
6JQdkAaGkgO4i6MayASgKE,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\2002AirdMusical Musical Instrument Modelling Using Digital Waveguides.pdf",
5XGysMd3OgsAaqCAu2I6qQ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\2003 digital sound synthesis by physical modeling using the functional - trautmann et al.pdf",
1pGXG8RnxSe2aEwieWiiqQ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\2004 digital waveguides versus finite difference structures - karjalainen et al.pdf",
1fCbONzjaSaGAWoeis88ar,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\2005 computational modeling of stiff piano strings using digital waveguides and - bensa et al2.pdf",
3zryYYIWXmioMoI8Qe4e6B,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\2006MullenPhysical Physical Modelling of the Vocal Tract with the 2D Digital Waveguide Mesh..pdf",
5gP4DELctaeKmI2wWMy2Si,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\2007MurphyAcoustic Acoustic Modeling Using the Digital Waveguide Mesh.pdf",
5CB2ojvzckccqOuMiQgM8q,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\2008BerdahlPlucked Plucked String Digital Waveguide Model.pdf",
4oDXr4JLO8EquKuE8ueEKZ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\2010 digital waveguide modeling for wind instruments - building a state–space - mignot et al.pdf",
2vq5dmnJ2MiEk4IEKKWQ8T,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\finite difference method vs. digital waveguide method in string instrument - erkut et al.pdf",
4OdWMcvq7YYqeQ0q8WGiKD,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Digital Waveguides\Speed - 2012 - Voice Synthesis using the Three-Dimensional Digita.pdf",
5BIzYVjLsQKsS6UWk02Kk8,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\!a {2011_zoran_d} The 3D Printed Flute.pdf",
aWUMElITugwOue2kY4Skv,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\!a {2016_jack_etal} Effect of latency on performer interaction and subjective quality assessment of a digital musical instrument.pdf",
1b8OiRGSOqsOAa26KQmqY1,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\!a {2016_klein_feigning} Feigning Humanity.pdf",
LsujzRCSI0eA6gO00WuAO,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\!a {2016_vamvakousis_etal_eyeharp} The EyeHarp.pdf",
6f8kmTTdW8OeygqKygAOIu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\!a {2017_calegario_etal_method} A Method and Toolkit for Digital Musical Instruments.pdf",
5zQLRRPKNOUE6si6wisuSd,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\!b {2017_schmid_evaluating} Evaluating the Experiential Quality of Musical Instruments.pdf",
6giF2Z0OXeu8qooegWm8Gz,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\1996 Virtual musical instruments — natural sound using physical models - Välimäki and Takala.pdf",
7sziYLSQ5Uc6Qu4KMwSYOa,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\2002 Problems and Prospects for Intimate Musical Control of Computers - Wessel and Wright.pdf",
1MkJ0zihnuAm0QYgqWYA26,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\2014 BLURRING THE LINES AN INTEGRATED COMPOSITIONAL MODEL FOR DIGITAL MUSIC INSTRUMENT DESIGN - Dalgleish et al..pdf",
3Q8h4JKg1yWQQ4swUwQoiO,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\2014 Challenges in Designing New Interfaces for Musical Expression - Medeiros et al..pdf",
6WRaFSqrhCMkQu4cMQYWk4,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\2016StaudtDevelopment Development of a Digital Musical Instrument with Embedded Sound Synthesis.pdf",
6wQxqO1zawiCoqiucSKOWe,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\HCI Models for Digital Musical Instruments Methodologies for Rigorous Testing of Digital Musical Instruments - Young and Murphy.pdf",
41ixVfXOo8IoCAWE6GQ6kA,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\Shader-based Physical Modelling for the Design of Massive Digital Musical Instruments - Zappi et al..pdf",
rszR6Zz9cWGK0EACeWqKV,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\DMI\Virtual-Acoustic Instrument Design Exploring the Parameter Space of a String-Plate Model - Mehes et al..pdf",
1kWrBofrbyYiKkYS0qW4MT,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Finite Difference\!a {2017_necasova_etal_solving} Solving wave equation using finite differences and Taylor series.pdf",
6zPokuFH6osAsmC4Qsu02W,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Finite Difference\2002SaloFinite Finite Difference Method in Sound Synthesis.pdf",
6ZmQpxPLxKOCOmAqy6Cykv,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Finite Difference\2006DongFinite Finite Difference Methods for the Hyperbolic Wave Partial Differential Equations.pdf",
nVRrhhHf1IQ8GYGwiUYu3,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Finite Difference\2015HarrisonAlgorithm An Algorithm for a Valved Brass Instrument Synthesis Environment Using Finite Difference Time Domain Methods with Performance Optimisation.pdf",
2qQyUtcr3Ws8u8oQsGouWe,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Finite Difference\2017 Finite Difference Computing with PDEs A Modern Software Approach - Hans Petter Langtangen & Svein Linge.pdf",
ckgdlNDO36KSwUiCaqGuA,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Finite Difference\2018PeirceSolving Solving the Heat, Laplace and Wave Quations Using Finite Difference Methods.pdf",
59k57pc7FmqOqYkwAocsEl,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Finite Difference\FINITE DIFFERENCE, FINITE ELEMENT AND FINITE VOLUME METHODS FOR PARTIAL DIFFERENTIAL EQUATIONS - Peiro and Sherwin.pdf",
3wxw2ITEWAMImGuCYimuOD,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Finite Element Method\2005 Finite Element Modeling for Acoustics.pdf",
27nLOJ7HhiC0uwc66wEkqj,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Finite Element Method\2015 Percussion Instrument Modelling In 3D Sound Synthesis Through Time Domain Numerical Simulation_o.pdf",
RrK79ZvKgKeEUugKuWu2z,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Finite Element Method\2016 The adaptive finite element method.pdf",
1ZbDwz0TZyG8CqCgeSieS8,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\!a {2010_schuster_etal_application} Application of Game Theory to Neuronal Networks.pdf",
1bFWUKl608MW8UQSwKiISv,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\!a {2012_friedrich_etal_spikebased} Spike-based Decision Learning of Nash Equilibria in Two-Player Games.pdf",
7rMZJoiiVGskSSoioy42In,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\2002 Game Theory and Artificial Intelligence  2002TennenholtzGame.pdf",
2eIYFvSD4EQkauogyGk4ap,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\2003 Reinforcement Learning to Play an Optimal Nash Equilibrium in Team Markov Games  2003WangReinforcement.pdf",
6HrPnfGg3SyCUcIYYguIAX,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\2005 Convergence of Reinforcement Learning to Nash Equilibrium_a Search Market Experiment  2005DarmonConvergence.pdf",
1dtNQV9znkOOQmAuek8mYc,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\2005 When Machine Learning Meets AI and Game Theory  2005AgrawalWhen.pdf",
1rwvGrTkMgKmmycoYqseG8,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\2006 Machine Learning, Game Theory, and Mechanism Design for a Networked World  2006BlumMachine.pdf",
7CsYTL4JFuGO8YSc0uMwW5,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\2012 Game Theory and Multi Agent Reinforcement Learning  2012NoweGame.pdf",
6y8vMXN4NUIM4GIqK6a0Gp,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\2014 A Recurrent Neural Network for Game Theoretic Decision Making  2014BhatiaRecurrent.pdf",
3LMfw5MGBGQ4oSOwyEqQIy,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\2016 Learning Nash Equilibrium for General Sum Markov Games from Batch Data  2016PerolatLearning.pdf",
5lXaupj7vqK8IKCcacYmga,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\2017 GANGs_Generative Adversarial Network Games  2017OliehoekGANGs.pdf",
2nt4w6lpTaKUO0Eiqo42aY,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\2017 Stackelberg Security Games (SSG) Basics and Application Overview  2017AnStackelberg.pdf",
YSshXV8b0AoywG0Wiw6me,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\2017MartinApplication Application of Game Theoretic Algorithms to Gomoku.pdf",
7Gv2Nyf5QWi4KO6qe8woev,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Game Theory\Nash Q-Learning for General-Sum Stochastic Games - Hu and Wellman.pdf",
5z9z3DZ2WkEeCsAeS4mEQB,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Graph Theory\!a {2011_christiano_etal_electrical} Electrical flows laplacian systems and faster approximation of maximum flow in undirected graphs.pdf",
1I1zJ7UkE4AAKU8iac6eo7,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Graph Theory\!a {2014_martin_etal_localization} Localization and centrality in networks.pdf",
6ApzfWNfvqAuquUUs8UuC2,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Graph Theory\!a {2016_hassanimonfared_etal} The nowhere-zero eigenbasis problem for a graph.pdf",
4idqNBrBTGm24gSuuIwYAF,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Graph Theory\2001 Eigenvector-like measures of centrality for asymmetric relations.pdf",
5WVwDdhtrau6GW4qUuWKSW,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Graph Theory\2005 A Graph-theoretic perspective on centrality.pdf",
1IjEFuXr9CiyWckKEwwyuI,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Graph Theory\2007 Some unique properties of eigenvector centrality.pdf",
6DPRhY945iCM0uWKM4icSY,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Graph Theory\A Non-iterative Parallelizable Eigenbasis Algorithm for Johnson Graphs - Abascal et al..pdf",
5EVe99wd3OoIeg0cWQysKd,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Graph Theory\Diffusion and random walks on graphs - Zhukov.pdf",
5bfDEydMZOquG64wgiaOIY,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\! 2004 The Discrete Fourier Transform_2004FesslerDiscrete.pdf",
4huEspJZfy6AS6AK8c6eos,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\! 2009 Fourier Transform_2009TaoFourier.pdf",
1hIsoZgyVauE80O4eIKeyS,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\! 2012 The Fourier Transform_ Examples, Properties, Common Pairs_2012MorseFourier.pdf",
4gUE5MDQk8IoUcgaK4wAqc,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\! 2014 Spectral Modeling Synthesis_ Past and Present_2014SerraSpectral.pdf",
1CmVFTR2c4QGUw2WGwSeqr,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\! 2017 Addendum _ the Fourier Transform of Decaying Oscillations_2017DeSerioAddendum.pdf",
r0qPj9Rv32Um8UYS6um84,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\! 2017 Discrete Fourier Transform Derivation_2017BattyDiscrete.pdf",
gApwyEe9RQOksgoimI4Qq,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\!a {2015_liao} Analytical solution of DFT interpolated frequency estimator for Hanning windowed signal.pdf",
1leUIHGfbmUWqIaaw06UUt,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\!r {2003_korner} A First Look at Fourier Analysis.pdf",
1U93TyJodWI0Waa2gi26Q9,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\!r {2009_morin_fourier} Fourier Analysis.pdf",
3tLzr913ZKmkC0ikm84caB,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\1987 Real Valued Fast Fourier Transform Algorithms_1987SorensenReal.pdf",
3GXjTQkBWwWKSGkA4QokE,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\2007 A Brief Study of Discrete and Fast Fourier Transforms_2007AnandBrief.pdf",
2dRu18VFBCImYeqC2GKWIS,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\2015 A More Accurate Fourier Transform_2015CourtneyMore.pdf",
gDCFtBQ1qwcuAIkAcGc2B,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\FFT\2009 Panjer recursion versus FFT for compound distributions - Embrechts and Frei.pdf",
22LBvrMnH6QSEyKogImkSn,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\FFT\2016 A New Representation of FFT Algorithms Using Triangular Matrices - Garrido.pdf",
3ac7GRfryEiIU84uQmSi0X,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\FFT\A General Comparison Of FFT Algorithms - Soni and Kunthe.pdf",
1svWmoKpHOsKCuqIm0oMMN,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Fourier Transform\!a {2012_kakarala_interpreting} Interpreting the Phase Spectrum in Fourier Analysis of Partial Ranking Data.pdf",
4SkpiX3AYEIqcuGgcK4k0l,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Fourier Transform\!a {2016_hong_etal} The Two-Modular Fourier Transform of Binary Functions.pdf",
5i7dkhLbJugmEkIwyIC0Gk,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Fourier Transform\!a {2019_kanatov_etal_one} One Technique to Enhance the Resolution of Discrete Fourier Transform.pdf",
4S7cbGNgXesukeASK2SkMR,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Fourier Transform\!b {2011_james_students} A students guide to fourier transforms.pdf",
1x7nVjf2Ys80MgW4W8YSUD,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Fourier Transform\1976 A Fourier method for the analysis of exponential decay curves - Provencher.pdf",
36OXoUpNCwoSyUEcuw06kW,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Fourier Transform\2000 fourier analysis of time series - bloomfield.pdf",
5RFaZ85fOM46m28MCkAca1,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Fourier Transform\2003 Nonuniform fast fourier transforms using min-max interpolation - Fessler and Sutton.pdf",
2pNcaClJ3mS4Qw8Q2SKUUQ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Fourier Transform\2008 convolutional neural network with embedded fourier transform for eeg - cecotti et al.pdf",
17PQyymWHsYqgIkeeeIYab,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Fourier Transform\2009 An Exact Direct Method of Sinusoidal Parameter Estimation Derived From Finite Fourier Integral of Differential Equation - Ando and Nara.pdf",
782wBhFSVO0OGOmQgSUwQ6,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Fourier Transform\2018 discrete fourier analysis and wavelets - applications to signal and image - broughton et al.pdf",
4kxC4p0WXCmUqqGIsIAkG6,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Fourier Transform\Modeling the Noise Influence on the Fourier Coeificients After a Discrete Fourier Transform - Schoukens and Renneboog.pdf",
3J2DwIKQFWgyEOwCiA6qix,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Spectral Modeling\!a {1990_serra_etal_spectral} Spectral modeling synthesis A sound analysissynthesis system based on a deterministic plus stochastic decomposition.pdf",
5YJUJxDkwoYwoKcA0kUQK5,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Spectral Modeling\!a {2008_charles_tutorial} A tutorial on spectral sound processing using MaxMSP and jitter.pdf",
eZTEciy2SkOokSsqwa6mA,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Harmonic Analysis\Spectral Modeling\Spectral Graph Theory and its Applications - Spielman.pdf",
2CurmMt5rCQMayuE8wkOam,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\!a {2012_liu_some} Some inverse relations and theta function identities.pdf",
O2LXXo8hEGYKgYoE42eeH,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\!a {2014_gladun_method} On a method for deriving formulas for the Jacobi theta functions.pdf",
4VIsMCKU3KGQISaGQgwmkL,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\!b {1965_abramowitz_etal_handbook} Handbook of Mathematical Functions.pdf",
1F1CciQLioy6c6ykE6E80Y,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\1938 Applications of Theta Functions to Arithmetic - Nichols.pdf",
4uiFcw6pQcEA8QmMUIii4q,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\1992 Lattices and Θ‐function identities. I Theta constants - Gannon and Lam.pdf",
4IGd9K4mxa42EKg4Qy4iuJ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\2000 Thetanulls and differential equations - Zudilin.pdf",
3zrwLyLBXyk4O8a2oaWgc3,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\2009 Addition formulas for Jacobi theta functions, Dedekind's eta function, and Ramanujan's congruences - Liu.pdf",
s6fTjh2Y1MwKogKa6QO4R,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\2011 On the integral of the fourth Jacobi theta function - Mező.pdf",
5JGRtad4rYmCoMmW8UggGs,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\2012 Series Representations Of Theta Functions In Terms Of A Sequence Of Polynomials - Brown et al..pdf",
79I0pKiiVq6i0WKgK6MGIN,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\2013 Several special values of Jacobi theta functions - Mező.pdf",
45GUEsPvFmaKaoayeMuY4N,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\2013 Some circular summation formulas for theta functions - Cai et al..pdf",
8kx7aeXHig2YmK2OWS4Eu,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\2018 Some Theta-Function Identities Related to Jacobi’s Triple-Product Identity - Srivastava et al..pdf",
6sfSqfOwzCOm8IkOeQ2Cak,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\A brief introduction to theta functions by Richard Bellman (z-lib.org).pdf",True
1YbbxpIOYQAEEawQ24csic,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\Computing Jacobi’s θ in quasi-linear time - Labrande.pdf",
6dlavXje00mAUGQ6k2Ug6X,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\General Modular Transformations For Theta-Functions - Adiga et al..pdf",
12g5Q4KAuoS0qu0EKKqmKn,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\On algebraic relations between the values of the theta function - Tachiya.pdf",
3Mibj3TX4ksaQggiyAeo8x,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\Partial Theta Functions - Warnaar.pdf",
65JQ7fIiXKKc40wayA8m01,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\Special Functions by Earl D. Rainville (z-lib.org).djvu"
5kZKe7lso8kqyIWo8kmEsg,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\The Taylor coeﬃcients of the Jacobi theta constant θ3 - Romik.pdf",
Gn9D3TxZ26mEaQqUmsAwH,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Jacobi Theta Functions\zeta2.pdf",
7F2yBFR1RYUuUi0MGSwsQU,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Least mean squares\!a {2012_zhang_etal_solution} A solution to EIV model with inequality constraints and its geodetic applications.pdf",
79b0RDtQNG4c8i2u2SicO4,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Least mean squares\!a {2014_carbone_etal_rigorous} A Rigorous Analysis of Least Squares Sine Fitting Using Quantized Data.pdf",
6CLBIVhz7qU0GMkaqIe0YJ,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Least mean squares\!a {2014_fang_noncombinatorial} On non-combinatorial weighted total least squares with inequality constraints.pdf",
3WcoLwvWVOwkCA4c6awQUT,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Least mean squares\03610918008812165.pdf",
5jVRdbLR5eCwecAG8oAUs8,"C:/Users/tesse/Desktop/Files/Dropbox/BIB\Articles\Least mean squares\03610928408828746.pdf",
